player_name,age,nationality,team_name,start_year,end_year,appearances,league_name,image_url
Caoimhín Kelleher,26,Ireland,Brentford,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/340918-1708933663.jpg?lm=1
Declan Rice,26,England,Arsenal,2023,2025,84,Premier League,https://img.a.transfermarkt.technology/portrait/medium/357662-1687962936.jpg?lm=1
Gabriel Gudmundsson,26,Sweden,Leeds,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/362108-1666691160.jpg?lm=1
Bryan Mbeumo,26,Cameroon,Man Utd,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/413039-1668505084.jpg?lm=1
Martín Zubimendi,26,Spain,Arsenal,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/423440-1684149419.jpg?lm=1
Cody Gakpo,26,Netherlands,Liverpool,2022,2025,102,Premier League,https://img.a.transfermarkt.technology/portrait/medium/434675-1682690965.jpg?lm=1
Djordje Petrovic,26,Serbia,Bournemouth,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/465555-1714721408.jpg?lm=1
Pedro Porro,26,Spain,Tottenham,2022,2025,94,Premier League,https://img.a.transfermarkt.technology/portrait/medium/553875-1730812390.jpg?lm=1
Sander Berge,27,Norway,Fulham,2024,2025,42,Premier League,https://img.a.transfermarkt.technology/portrait/medium/333014-1679676693.jpg?lm=1
Beto,27,Guinea-Bissau,Everton,2023,2025,71,Premier League,https://img.a.transfermarkt.technology/portrait/medium/595809-1711746870.jpg?lm=1
Rúben Dias,28,Portugal,Man City,2020,2025,155,Premier League,https://img.a.transfermarkt.technology/portrait/medium/258004-1684921271.jpg?lm=1
Richarlison,28,Brazil,Tottenham,2022,2025,81,Premier League,https://img.a.transfermarkt.technology/portrait/medium/378710-1665608231.jpg?lm=1
Lucas Paquetá,28,Brazil,West Ham,2022,2025,103,Premier League,https://img.a.transfermarkt.technology/portrait/medium/444523-1695370009.jpg?lm=1
Alex Iwobi,29,Nigeria,Fulham,2023,2025,81,Premier League,https://img.a.transfermarkt.technology/portrait/medium/242631-1679652866.jpg?lm=1
Jordan Pickford,31,England,Everton,2017,2025,304,Premier League,https://img.a.transfermarkt.technology/portrait/medium/130164-1668499964.jpg?lm=1
John McGinn,31,Scotland,Aston Villa,2019,2025,214,Premier League,https://img.a.transfermarkt.technology/portrait/medium/193116-1689172405.jpg?lm=1
Bruno Fernandes,31,Portugal,Man Utd,2019,2025,206,Premier League,https://img.a.transfermarkt.technology/portrait/medium/240306-1683882766.jpg?lm=1
Granit Xhaka,33,Switzerland,Sunderland,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/111455-1689711080.jpg?lm=1
Virgil van Dijk,34,Netherlands,Liverpool,2018,2025,231,Premier League,https://img.a.transfermarkt.technology/portrait/medium/139208-1702049837.jpg?lm=1
Martin Dúbravka,36,Slovakia,Burnley,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/74960-1700237195.jpg?lm=1
Leny Yoro,19,France,Man Utd,2024,2025,32,Premier League,https://img.a.transfermarkt.technology/portrait/medium/923831-1747857948.jpg?lm=1
Yegor Yarmolyuk,21,Ukraine,Brentford,2023,2025,69,Premier League,https://img.a.transfermarkt.technology/portrait/medium/717411-1740606151.jpg?lm=1
Carlos Baleba,21,Cameroon,Brighton,2023,2025,72,Premier League,https://img.a.transfermarkt.technology/portrait/medium/973085-1666690662.jpg?lm=1
Riccardo Calafiori,23,Italy,Arsenal,2024,2025,30,Premier League,https://img.a.transfermarkt.technology/portrait/medium/502821-1727382174.jpg?lm=1
Anthony Elanga,23,Sweden,Newcastle,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/583189-1700739021.jpg?lm=1
Jurriën Timber,24,Netherlands,Arsenal,2023,2025,43,Premier League,https://img.a.transfermarkt.technology/portrait/medium/420243-1702413077.jpg?lm=1
Brennan Johnson,24,Wales,Tottenham,2024,2025,44,Premier League,https://img.a.transfermarkt.technology/portrait/medium/470607-1692959021.jpg?lm=1
Brenden Aaronson,25,United States,Leeds,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/393323-1691614083.jpg?lm=1
Brenden Aaronson,21,United States,Leeds,2022,2022,36,Premier League,https://img.a.transfermarkt.technology/portrait/medium/393323-1691614083.jpg?lm=1
Erling Haaland,25,Norway,Man City,2022,2025,108,Premier League,https://img.a.transfermarkt.technology/portrait/medium/418560-1709108116.png?lm=1
Marc Cucurella,27,Spain,Chelsea,2022,2025,92,Premier League,https://img.a.transfermarkt.technology/portrait/medium/284857-1659559729.jpg?lm=1
Jarrod Bowen,28,England,West Ham,2019,2025,204,Premier League,https://img.a.transfermarkt.technology/portrait/medium/314875-1662362005.jpg?lm=1
Matty Cash,28,Poland,Aston Villa,2020,2025,159,Premier League,https://img.a.transfermarkt.technology/portrait/medium/425334-1668091733.jpg?lm=1
Josh Cullen,29,Ireland,Burnley,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/242606-1626867228.jpg?lm=1
Josh Cullen,27,Ireland,Burnley,2023,2023,25,Premier League,https://img.a.transfermarkt.technology/portrait/medium/242606-1626867228.jpg?lm=1
Marshall Munetsi,29,Zimbabwe,Wolves,2024,2025,25,Premier League,https://img.a.transfermarkt.technology/portrait/medium/414908-1723836952.png?lm=1
João Palhinha,30,Portugal,Tottenham,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/257455-1684773447.jpg?lm=1
Bernardo Silva,31,Portugal,Man City,2017,2025,277,Premier League,https://img.a.transfermarkt.technology/portrait/medium/241641-1684311533.jpg?lm=1
Mohamed Salah,33,Egypt,Liverpool,2017,2025,299,Premier League,https://img.a.transfermarkt.technology/portrait/medium/148455-1727337594.jpg?lm=1
Jordan Henderson,35,England,Brentford,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/61651-1662621084.jpg?lm=1
Idrissa Gueye,36,Senegal,Everton,2022,2025,106,Premier League,https://img.a.transfermarkt.technology/portrait/medium/126665-1746646577.jpg?lm=1
Idrissa Gueye,28,Senegal,Everton,2017,2018,66,Premier League,https://img.a.transfermarkt.technology/portrait/medium/126665-1746646577.jpg?lm=1
Noah Sadiki,20,DR Congo,Sunderland,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/727089-1714468034.png?lm=1
Chemsdine Talbi,20,Morocco,Sunderland,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/743384-1661855876.jpg?lm=1
João Pedro,24,Brazil,Chelsea,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/626724-1724792744.jpg?lm=1
Morgan Gibbs-White,25,England,Nott'm Forest,2023,2025,82,Premier League,https://img.a.transfermarkt.technology/portrait/medium/429014-1687975822.jpg?lm=1
Reece James,25,England,Chelsea,2019,2025,138,Premier League,https://img.a.transfermarkt.technology/portrait/medium/472423-1683900849.jpg?lm=1
Jan Paul van Hecke,25,Netherlands,Brighton,2022,2025,81,Premier League,https://img.a.transfermarkt.technology/portrait/medium/576314-1742501220.jpg?lm=1
Ibrahima Konaté,26,France,Liverpool,2021,2025,93,Premier League,https://img.a.transfermarkt.technology/portrait/medium/357119-1669190550.jpg?lm=1
Gabriel Magalhães,27,Brazil,Arsenal,2020,2025,171,Premier League,https://img.a.transfermarkt.technology/portrait/medium/435338-1684162833.jpg?lm=1
Joe Rodon,28,Wales,Leeds,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/297212-1666698393.jpg?lm=1
Nikola Milenković,28,Serbia,Nott'm Forest,2024,2025,48,Premier League,https://img.a.transfermarkt.technology/portrait/medium/413507-1661166461.jpg?lm=1
Jean-Philippe Mateta,28,France,Crystal Palace,2020,2025,141,Premier League,https://img.a.transfermarkt.technology/portrait/medium/420002-1723202650.jpg?lm=1
Ollie Watkins,29,England,Aston Villa,2020,2025,195,Premier League,https://img.a.transfermarkt.technology/portrait/medium/324358-1708341279.jpg?lm=1
Daniel Muñoz,29,Colombia,Crystal Palace,2023,2025,64,Premier League,https://img.a.transfermarkt.technology/portrait/medium/493003-1718642628.jpg?lm=1
Lucas Digne,32,France,Aston Villa,2022,2025,104,Premier League,https://img.a.transfermarkt.technology/portrait/medium/126664-1736160616.jpg?lm=1
Dan Burn,33,England,Newcastle,2021,2025,148,Premier League,https://img.a.transfermarkt.technology/portrait/medium/134270-1682340860.jpg?lm=1
Quilindschy Hartman,23,Netherlands,Burnley,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/514285-1723820103.jpg?lm=1
Moisés Caicedo,24,Ecuador,Chelsea,2023,2025,84,Premier League,https://img.a.transfermarkt.technology/portrait/medium/687626-1660729724.jpg?lm=1
André,24,Brazil,Wolves,2024,2025,44,Premier League,https://img.a.transfermarkt.technology/portrait/medium/800176-1699348390.jpg?lm=1
Matthijs de Ligt,26,Netherlands,Man Utd,2024,2025,40,Premier League,https://img.a.transfermarkt.technology/portrait/medium/326031-1700659567.jpg?lm=1
Marcos Senesi,28,Argentina,Bournemouth,2022,2025,90,Premier League,https://img.a.transfermarkt.technology/portrait/medium/469781-1738824319.jpg?lm=1
Michael Kayode,21,Italy,Brentford,2024,2025,23,Premier League,https://img.a.transfermarkt.technology/portrait/medium/823486-1725531169.jpg?lm=1
Robin Roefs,22,Netherlands,Sunderland,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/646991-1723035894.jpg?lm=1
Alex Scott,22,England,Bournemouth,2023,2025,54,Premier League,https://img.a.transfermarkt.technology/portrait/medium/855256-1656922605.jpg?lm=1
Kevin Schade,23,Germany,Brentford,2022,2025,78,Premier League,https://img.a.transfermarkt.technology/portrait/medium/473050-1700560328.jpg?lm=1
Sepp van den Berg,23,Netherlands,Brentford,2024,2025,42,Premier League,https://img.a.transfermarkt.technology/portrait/medium/541231-1692000386.jpg?lm=1
Adrien Truffert,23,France,Bournemouth,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/654539-1754901329.jpg?lm=1
Hugo Bueno,23,Spain,Wolves,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/698678-1669020197.jpg?lm=1
Hugo Bueno,20,Spain,Wolves,2022,2023,43,Premier League,https://img.a.transfermarkt.technology/portrait/medium/698678-1669020197.jpg?lm=1
Maxime Estève,23,France,Burnley,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/842341-1702665058.JPG?lm=1
Maxime Estève,21,France,Burnley,2023,2023,16,Premier League,https://img.a.transfermarkt.technology/portrait/medium/842341-1702665058.JPG?lm=1
Thierno Barry,23,France,Everton,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/937941-1743672693.jpg?lm=1
James Garner,24,England,Everton,2023,2025,69,Premier League,https://img.a.transfermarkt.technology/portrait/medium/505219-1662067244.jpg?lm=1
João Gomes,24,Brazil,Wolves,2022,2025,92,Premier League,https://img.a.transfermarkt.technology/portrait/medium/735570-1675092223.jpg?lm=1
Igor Thiago,24,Brazil,Brentford,2024,2025,19,Premier League,https://img.a.transfermarkt.technology/portrait/medium/739443-1707939484.jpg?lm=1
Emile Smith Rowe,25,England,Fulham,2024,2025,45,Premier League,https://img.a.transfermarkt.technology/portrait/medium/392765-1684164628.jpg?lm=1
Maxence Lacroix,25,France,Crystal Palace,2024,2025,46,Premier League,https://img.a.transfermarkt.technology/portrait/medium/434224-1657202248.jpg?lm=1
Jayden Bogle,25,England,Leeds,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/465717-1700738488.jpg?lm=1
Wilson Isidor,25,France,Sunderland,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/494237-1739871086.jpg?lm=1
Jaidon Anthony,25,England,Burnley,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/684210-1637578473.jpg?lm=1
Lukas Nmecha,26,Germany,Leeds,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/314288-1657203640.jpg?lm=1
Marcus Tavernier,26,England,Bournemouth,2022,2025,93,Premier League,https://img.a.transfermarkt.technology/portrait/medium/399434-1700650360.jpg?lm=1
Tyrick Mitchell,26,England,Crystal Palace,2019,2025,180,Premier League,https://img.a.transfermarkt.technology/portrait/medium/730893-1693826944.jpg?lm=1
Harvey Barnes,27,England,Newcastle,2023,2025,65,Premier League,https://img.a.transfermarkt.technology/portrait/medium/398065-1761079974.jpg?lm=1
Robert Sánchez,27,Spain,Chelsea,2023,2025,59,Premier League,https://img.a.transfermarkt.technology/portrait/medium/403151-1695028195.jpg?lm=1
Dean Henderson,28,England,Crystal Palace,2024,2025,49,Premier League,https://img.a.transfermarkt.technology/portrait/medium/258919-1716297478.jpg?lm=1
Sean Longstaff,28,England,Leeds,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/346707-1682341336.jpg?lm=1
Maximilian Kilman,28,England,West Ham,2024,2025,49,Premier League,https://img.a.transfermarkt.technology/portrait/medium/525247-1688370291.jpg?lm=1
Guglielmo Vicario,29,Italy,Tottenham,2023,2025,73,Premier League,https://img.a.transfermarkt.technology/portrait/medium/286047-1725874745.jpg?lm=1
Luke Shaw,30,England,Man Utd,2017,2025,177,Premier League,https://img.a.transfermarkt.technology/portrait/medium/183288-1668500175.jpg?lm=1
David Raya,30,Spain,Arsenal,2023,2025,81,Premier League,https://img.a.transfermarkt.technology/portrait/medium/262749-1668168018.jpg?lm=1
Michael Keane,32,England,Everton,2017,2025,207,Premier League,https://img.a.transfermarkt.technology/portrait/medium/118534-1687967021.jpg?lm=1
James Tarkowski,32,England,Everton,2022,2025,120,Premier League,https://img.a.transfermarkt.technology/portrait/medium/173504-1655979328.jpg?lm=1
Bernd Leno,33,Germany,Fulham,2022,2025,123,Premier League,https://img.a.transfermarkt.technology/portrait/medium/72476-1642711733.jpg?lm=1
Matz Sels,33,Belgium,Nott'm Forest,2023,2025,65,Premier League,https://img.a.transfermarkt.technology/portrait/medium/127202-1665067633.jpg?lm=1
Lewis Dunk,33,England,Brighton,2017,2025,277,Premier League,https://img.a.transfermarkt.technology/portrait/medium/148153-1716297176.jpg?lm=1
Nick Pope,33,England,Newcastle,2022,2025,91,Premier League,https://img.a.transfermarkt.technology/portrait/medium/192080-1663841362.jpg?lm=1
Danny Welbeck,34,England,Brighton,2020,2025,150,Premier League,https://img.a.transfermarkt.technology/portrait/medium/67063-1746437656.jpg?lm=1
Kyle Walker,35,England,Burnley,2025,2025,11,Premier League,https://img.a.transfermarkt.technology/portrait/medium/95424-1668090663.jpg?lm=1
Estêvão,18,Brazil,Chelsea,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/1056993-1760493526.jpg?lm=1
Hannibal,22,Tunisia,Burnley,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/607224-1695240171.jpg?lm=1
Milos Kerkez,22,Hungary,Liverpool,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/730861-1660762995.jpg?lm=1
Diego Gómez,22,Paraguay,Brighton,2024,2025,26,Premier League,https://img.a.transfermarkt.technology/portrait/medium/996897-1710077684.jpg?lm=1
Pape Matar Sarr,23,Senegal,Tottenham,2022,2025,91,Premier League,https://img.a.transfermarkt.technology/portrait/medium/568693-1668163083.jpg?lm=1
Hugo Ekitiké,23,France,Liverpool,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/709726-1758714741.jpg?lm=1
Dango Ouattara,23,Burkina Faso,Brentford,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/823231-1737452292.jpg?lm=1
Dan Ndoye,25,Switzerland,Nott'm Forest,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/365108-1718218474.jpg?lm=1
Mohammed Kudus,25,Ghana,Tottenham,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/543499-1668429218.jpg?lm=1
Ferdi Kadıoğlu,26,Türkiye,Brighton,2024,2025,16,Premier League,https://img.a.transfermarkt.technology/portrait/medium/369316-1724792538.jpg?lm=1
Viktor Gyökeres,27,Sweden,Arsenal,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/325443-1737581896.jpg?lm=1
Jean-Ricner Bellegarde,27,Haiti,Wolves,2023,2025,67,Premier League,https://img.a.transfermarkt.technology/portrait/medium/450050-1618501758.jpg?lm=1
Tijjani Reijnders,27,Netherlands,Man City,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/460939-1676466080.jpg?lm=1
Bruno Guimarães,27,Brazil,Newcastle,2021,2025,134,Premier League,https://img.a.transfermarkt.technology/portrait/medium/520624-1668522672.jpg?lm=1
David Brooks,28,Wales,Bournemouth,2022,2025,58,Premier League,https://img.a.transfermarkt.technology/portrait/medium/277033-1700650102.jpg?lm=1
David Brooks,21,Wales,Bournemouth,2018,2019,39,Premier League,https://img.a.transfermarkt.technology/portrait/medium/277033-1700650102.jpg?lm=1
Harry Wilson,28,Wales,Fulham,2022,2025,99,Premier League,https://img.a.transfermarkt.technology/portrait/medium/279455-1668070758.jpg?lm=1
Ezri Konsa,28,England,Aston Villa,2019,2025,207,Premier League,https://img.a.transfermarkt.technology/portrait/medium/413403-1700651779.jpg?lm=1
Joachim Andersen,29,Denmark,Fulham,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/260827-1668183482.jpg?lm=1
Joachim Andersen,24,Denmark,Fulham,2020,2020,31,Premier League,https://img.a.transfermarkt.technology/portrait/medium/260827-1668183482.jpg?lm=1
Mikel Merino,29,Spain,Arsenal,2024,2025,38,Premier League,https://img.a.transfermarkt.technology/portrait/medium/338424-1716803831.jpg?lm=1
Jefferson Lerma,31,Colombia,Crystal Palace,2023,2025,71,Premier League,https://img.a.transfermarkt.technology/portrait/medium/262980-1693334146.jpg?lm=1
Raúl Jiménez,34,Mexico,Fulham,2023,2025,72,Premier League,https://img.a.transfermarkt.technology/portrait/medium/206040-1742820547.jpg?lm=1
Wilson Odobert,20,France,Tottenham,2024,2025,26,Premier League,https://img.a.transfermarkt.technology/portrait/medium/743498-1740605858.jpg?lm=1
Patrick Dorgu,21,Denmark,Man Utd,2024,2025,22,Premier League,https://img.a.transfermarkt.technology/portrait/medium/926952-1747857569.jpg?lm=1
Amad Diallo,23,Cote d'Ivoire,Man Utd,2023,2025,45,Premier League,https://img.a.transfermarkt.technology/portrait/medium/536835-1747857754.jpg?lm=1
Amad Diallo,17,Cote d'Ivoire,Man Utd,2020,2020,3,Premier League,https://img.a.transfermarkt.technology/portrait/medium/536835-1747857754.jpg?lm=1
Evann Guessand,24,Cote d'Ivoire,Aston Villa,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/500689-1739972437.jpg?lm=1
Jackson Tchatchoua,24,Cameroon,Wolves,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/848509-1725529771.jpg?lm=1
Marc Guéhi,25,England,Crystal Palace,2021,2025,142,Premier League,https://img.a.transfermarkt.technology/portrait/medium/392757-1683030598.jpg?lm=1
Djed Spence,25,England,Tottenham,2024,2025,35,Premier League,https://img.a.transfermarkt.technology/portrait/medium/483348-1746645656.jpg?lm=1
Djed Spence,21,England,Tottenham,2022,2022,4,Premier League,https://img.a.transfermarkt.technology/portrait/medium/483348-1746645656.jpg?lm=1
Justin Kluivert,26,Netherlands,Bournemouth,2023,2025,76,Premier League,https://img.a.transfermarkt.technology/portrait/medium/330659-1746645394.jpg?lm=1
Alexis Mac Allister,26,Argentina,Liverpool,2023,2025,78,Premier League,https://img.a.transfermarkt.technology/portrait/medium/534033-1669835342.jpg?lm=1
Casemiro,33,Brazil,Man Utd,2022,2025,87,Premier League,https://img.a.transfermarkt.technology/portrait/medium/16306-1699018876.jpg?lm=1
Lesley Ugochukwu,21,France,Burnley,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/711999-1666698684.jpg?lm=1
William Saliba,24,France,Arsenal,2022,2025,110,Premier League,https://img.a.transfermarkt.technology/portrait/medium/495666-1718697201.jpg?lm=1
Matheus Cunha,26,Brazil,Man Utd,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/517894-1696599737.jpg?lm=1
Rodrigo Bentancur,28,Uruguay,Tottenham,2021,2025,94,Premier League,https://img.a.transfermarkt.technology/portrait/medium/354362-1740605779.jpg?lm=1
Jhon Arias,28,Colombia,Wolves,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/588989-1719245400.jpg?lm=1
Eberechi Eze,27,England,Crystal Palace,2020,2025,156,Premier League,https://img.a.transfermarkt.technology/portrait/medium/479999-1761083931.jpg?lm=1
Igor Jesus,24,Brazil,Nott'm Forest,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/432164-1725325779.jpg?lm=1
Enzo Fernández,24,Argentina,Chelsea,2022,2025,92,Premier League,https://img.a.transfermarkt.technology/portrait/medium/648195-1669894717.jpg?lm=1
Nico O'Reilly,20,England,Man City,2024,2025,19,Premier League,https://img.a.transfermarkt.technology/portrait/medium/743413-1751367149.jpg?lm=1
Loum Tchaouna,22,France,Burnley,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/607226-1695710683.jpg?lm=1
William Osula,22,Denmark,Newcastle,2024,2025,24,Premier League,https://img.a.transfermarkt.technology/portrait/medium/609556-1693217416.jpg?lm=1
Nico González,23,Spain,Man City,2024,2025,21,Premier League,https://img.a.transfermarkt.technology/portrait/medium/466805-1743669968.jpg?lm=1
Georginio Rutter,23,France,Brighton,2024,2025,38,Premier League,https://img.a.transfermarkt.technology/portrait/medium/538977-1727785742.jpg?lm=1
Callum Hudson-Odoi,25,England,Nott'm Forest,2023,2025,70,Premier League,https://img.a.transfermarkt.technology/portrait/medium/392768-1659969850.png?lm=1
Ryan Sessegnon,25,England,Fulham,2024,2025,26,Premier League,https://img.a.transfermarkt.technology/portrait/medium/392775-1722077271.jpg?lm=1
Ryan Sessegnon,18,England,Fulham,2018,2018,35,Premier League,https://img.a.transfermarkt.technology/portrait/medium/392775-1722077271.jpg?lm=1
Enzo Le Fée,25,France,Sunderland,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/633992-1725529188.jpg?lm=1
Anton Stach,26,Germany,Leeds,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/344069-1723921116.jpg?lm=1
Trevoh Chalobah,26,England,Chelsea,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/346314-1698937171.jpg?lm=1
Trevoh Chalobah,23,England,Chelsea,2021,2023,58,Premier League,https://img.a.transfermarkt.technology/portrait/medium/346314-1698937171.jpg?lm=1
Kiernan Dewsbury-Hall,27,England,Everton,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/475188-1638810238.jpg?lm=1
Kyle Walker-Peters,28,England,West Ham,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/341051-1693826850.jpg?lm=1
Jack Harrison,28,England,Leeds,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/417346-1711746777.jpg?lm=1
Jack Harrison,25,England,Leeds,2020,2022,107,Premier League,https://img.a.transfermarkt.technology/portrait/medium/417346-1711746777.jpg?lm=1
Jacob Murphy,30,England,Newcastle,2020,2025,161,Premier League,https://img.a.transfermarkt.technology/portrait/medium/199527-1674210561.jpg?lm=1
Jacob Murphy,23,England,Newcastle,2017,2018,34,Premier League,https://img.a.transfermarkt.technology/portrait/medium/199527-1674210561.jpg?lm=1
Jack Grealish,30,England,Everton,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/203460-1676499047.jpg?lm=1
Josh Laurent,30,England,Burnley,2025,2025,10,Premier League,https://img.a.transfermarkt.technology/portrait/medium/314241-1741274126.jpg?lm=1
